wavelength,reflectance,species,sample.number,specimen.type,measurement.type
447.79,13.13,battus,1,real.wing,
448.146,12.46,battus,1,real.wing,
448.503,12.04,battus,1,real.wing,
448.859,12.02,battus,1,real.wing,
449.215,13.31,battus,1,real.wing,
449.572,11.31,battus,1,real.wing,
449.928,11.43,battus,1,real.wing,
450.284,13.37,battus,1,real.wing,
450.641,13.33,battus,1,real.wing,
450.997,11.71,battus,1,real.wing,
451.353,10.23,battus,1,real.wing,
451.709,14.25,battus,1,real.wing,
452.065,12.42,battus,1,real.wing,
452.421,13.14,battus,1,real.wing,
452.777,13.13,battus,1,real.wing,
453.133,13.78,battus,1,real.wing,
453.488,12.18,battus,1,real.wing,
453.844,12.66,battus,1,real.wing,
454.2,13.63,battus,1,real.wing,
454.556,11.59,battus,1,real.wing,
454.911,14.25,battus,1,real.wing,
455.267,13.7,battus,1,real.wing,
455.623,12.93,battus,1,real.wing,
455.978,13.45,battus,1,real.wing,
456.334,12.71,battus,1,real.wing,
456.689,11.53,battus,1,real.wing,
457.045,12.64,battus,1,real.wing,
457.4,12.86,battus,1,real.wing,
457.755,13.43,battus,1,real.wing,
458.111,13.03,battus,1,real.wing,
458.466,14.19,battus,1,real.wing,
458.821,14.75,battus,1,real.wing,
459.176,14.3,battus,1,real.wing,
459.531,13.42,battus,1,real.wing,
459.886,13.08,battus,1,real.wing,
460.242,12.96,battus,1,real.wing,
460.597,14.08,battus,1,real.wing,
460.951,13.24,battus,1,real.wing,
461.306,13.54,battus,1,real.wing,
461.661,14.38,battus,1,real.wing,
462.016,13.9,battus,1,real.wing,
462.371,12.32,battus,1,real.wing,
462.726,14.38,battus,1,real.wing,
463.08,14.1,battus,1,real.wing,
463.435,13.62,battus,1,real.wing,
463.79,13.39,battus,1,real.wing,
464.144,15.13,battus,1,real.wing,
464.499,14.65,battus,1,real.wing,
464.853,16.37,battus,1,real.wing,
465.208,12.26,battus,1,real.wing,
465.562,13.05,battus,1,real.wing,
465.916,13.57,battus,1,real.wing,
466.271,12.65,battus,1,real.wing,
466.625,12,battus,1,real.wing,
466.979,13.34,battus,1,real.wing,
467.333,14.46,battus,1,real.wing,
467.688,14.45,battus,1,real.wing,
468.042,12.3,battus,1,real.wing,
468.396,13.76,battus,1,real.wing,
468.75,14.9,battus,1,real.wing,
469.104,14.64,battus,1,real.wing,
469.458,13.42,battus,1,real.wing,
469.811,14.84,battus,1,real.wing,
470.165,13.15,battus,1,real.wing,
470.519,13.38,battus,1,real.wing,
470.873,14.19,battus,1,real.wing,
471.227,12.76,battus,1,real.wing,
471.58,14.92,battus,1,real.wing,
471.934,13.59,battus,1,real.wing,
472.287,12.33,battus,1,real.wing,
472.641,14.99,battus,1,real.wing,
472.995,12.96,battus,1,real.wing,
473.348,13.32,battus,1,real.wing,
473.701,13.9,battus,1,real.wing,
474.055,13.32,battus,1,real.wing,
474.408,13.99,battus,1,real.wing,
474.761,15.08,battus,1,real.wing,
475.115,14.1,battus,1,real.wing,
475.468,13.62,battus,1,real.wing,
475.821,13.69,battus,1,real.wing,
476.174,14.89,battus,1,real.wing,
476.527,13.69,battus,1,real.wing,
476.88,14.41,battus,1,real.wing,
477.233,13.95,battus,1,real.wing,
477.586,13.91,battus,1,real.wing,
477.939,14.48,battus,1,real.wing,
478.292,13.14,battus,1,real.wing,
478.645,13.34,battus,1,real.wing,
478.998,13.26,battus,1,real.wing,
479.35,13.55,battus,1,real.wing,
479.703,12.73,battus,1,real.wing,
480.056,14.88,battus,1,real.wing,
480.408,12.92,battus,1,real.wing,
480.761,15.5,battus,1,real.wing,
481.113,14.15,battus,1,real.wing,
481.466,13.94,battus,1,real.wing,
481.818,13.5,battus,1,real.wing,
482.171,12.67,battus,1,real.wing,
482.523,14.49,battus,1,real.wing,
482.875,14.02,battus,1,real.wing,
483.228,13.48,battus,1,real.wing,
483.58,14.55,battus,1,real.wing,
483.932,13.14,battus,1,real.wing,
484.284,14.47,battus,1,real.wing,
484.636,14.51,battus,1,real.wing,
484.988,14.4,battus,1,real.wing,
485.34,14.53,battus,1,real.wing,
485.692,12.87,battus,1,real.wing,
486.044,13.87,battus,1,real.wing,
486.396,13.34,battus,1,real.wing,
486.748,13.97,battus,1,real.wing,
487.1,13.49,battus,1,real.wing,
487.451,14.08,battus,1,real.wing,
487.803,14.72,battus,1,real.wing,
488.155,12.9,battus,1,real.wing,
488.506,14.48,battus,1,real.wing,
488.858,13.61,battus,1,real.wing,
489.209,12.97,battus,1,real.wing,
489.561,12.66,battus,1,real.wing,
489.912,14.48,battus,1,real.wing,
490.264,13.52,battus,1,real.wing,
490.615,14.01,battus,1,real.wing,
490.966,13.42,battus,1,real.wing,
491.318,13.54,battus,1,real.wing,
491.669,13.29,battus,1,real.wing,
492.02,14.6,battus,1,real.wing,
492.371,13.81,battus,1,real.wing,
492.722,13.89,battus,1,real.wing,
493.073,13.37,battus,1,real.wing,
493.424,14.72,battus,1,real.wing,
493.775,14.47,battus,1,real.wing,
494.126,13.71,battus,1,real.wing,
494.477,13.98,battus,1,real.wing,
494.828,14.45,battus,1,real.wing,
495.179,12.66,battus,1,real.wing,
495.53,14.03,battus,1,real.wing,
495.88,13.89,battus,1,real.wing,
496.231,13.38,battus,1,real.wing,
496.582,13.57,battus,1,real.wing,
496.932,13.18,battus,1,real.wing,
497.283,13.06,battus,1,real.wing,
497.633,12.93,battus,1,real.wing,
497.984,13.66,battus,1,real.wing,
498.334,13.67,battus,1,real.wing,
498.684,12.84,battus,1,real.wing,
499.035,13.63,battus,1,real.wing,
499.385,13.59,battus,1,real.wing,
499.735,14.52,battus,1,real.wing,
500.086,14.07,battus,1,real.wing,
500.436,13.05,battus,1,real.wing,
500.786,14.78,battus,1,real.wing,
501.136,14.01,battus,1,real.wing,
501.486,12.54,battus,1,real.wing,
501.836,13.11,battus,1,real.wing,
502.186,13.95,battus,1,real.wing,
502.536,13.61,battus,1,real.wing,
502.886,14.3,battus,1,real.wing,
503.235,14.38,battus,1,real.wing,
503.585,12.59,battus,1,real.wing,
503.935,13.68,battus,1,real.wing,
504.285,12.68,battus,1,real.wing,
504.634,14.52,battus,1,real.wing,
504.984,12.47,battus,1,real.wing,
505.333,13.91,battus,1,real.wing,
505.683,14.19,battus,1,real.wing,
506.032,13.2,battus,1,real.wing,
506.382,14.53,battus,1,real.wing,
506.731,13.69,battus,1,real.wing,
507.08,13.03,battus,1,real.wing,
507.43,13.89,battus,1,real.wing,
507.779,13.04,battus,1,real.wing,
508.128,14.53,battus,1,real.wing,
508.477,13.8,battus,1,real.wing,
508.826,13.57,battus,1,real.wing,
509.176,13.23,battus,1,real.wing,
509.525,13.7,battus,1,real.wing,
509.874,15.11,battus,1,real.wing,
510.222,12.58,battus,1,real.wing,
510.571,13.47,battus,1,real.wing,
510.92,13.02,battus,1,real.wing,
511.269,13.8,battus,1,real.wing,
511.618,13.65,battus,1,real.wing,
511.967,12.84,battus,1,real.wing,
512.315,13.85,battus,1,real.wing,
512.664,14.21,battus,1,real.wing,
513.012,13.98,battus,1,real.wing,
513.361,12.56,battus,1,real.wing,
513.71,13.55,battus,1,real.wing,
514.058,13.08,battus,1,real.wing,
514.406,14.05,battus,1,real.wing,
514.755,14.05,battus,1,real.wing,
515.103,13.71,battus,1,real.wing,
515.451,14.37,battus,1,real.wing,
515.8,12.8,battus,1,real.wing,
516.148,13.25,battus,1,real.wing,
516.496,13.11,battus,1,real.wing,
516.844,13.88,battus,1,real.wing,
517.192,13.86,battus,1,real.wing,
517.54,13.48,battus,1,real.wing,
517.888,12.57,battus,1,real.wing,
518.236,12.53,battus,1,real.wing,
518.584,12.51,battus,1,real.wing,
518.932,13.04,battus,1,real.wing,
519.28,14.53,battus,1,real.wing,
519.628,12.36,battus,1,real.wing,
519.975,12.22,battus,1,real.wing,
520.323,13.34,battus,1,real.wing,
520.671,14.23,battus,1,real.wing,
521.018,12.75,battus,1,real.wing,
521.366,14.12,battus,1,real.wing,
521.713,13.23,battus,1,real.wing,
522.061,13.29,battus,1,real.wing,
522.408,13.94,battus,1,real.wing,
522.756,12.09,battus,1,real.wing,
523.103,13.75,battus,1,real.wing,
523.45,14.08,battus,1,real.wing,
523.798,14.44,battus,1,real.wing,
524.145,13.83,battus,1,real.wing,
524.492,14.3,battus,1,real.wing,
524.839,14.47,battus,1,real.wing,
525.186,12.25,battus,1,real.wing,
525.533,13.04,battus,1,real.wing,
525.88,13.84,battus,1,real.wing,
526.227,13.33,battus,1,real.wing,
526.574,14.75,battus,1,real.wing,
526.921,13.98,battus,1,real.wing,
527.268,12.83,battus,1,real.wing,
527.615,12.07,battus,1,real.wing,
527.961,12.89,battus,1,real.wing,
528.308,13.73,battus,1,real.wing,
528.655,13.5,battus,1,real.wing,
529.001,13.13,battus,1,real.wing,
529.348,16.29,battus,1,real.wing,
529.694,12.18,battus,1,real.wing,
530.041,13.42,battus,1,real.wing,
530.387,13.5,battus,1,real.wing,
530.734,13.78,battus,1,real.wing,
531.08,13.81,battus,1,real.wing,
531.426,12.42,battus,1,real.wing,
531.773,12.69,battus,1,real.wing,
532.119,14.22,battus,1,real.wing,
532.465,14.54,battus,1,real.wing,
532.811,13.14,battus,1,real.wing,
533.157,13.65,battus,1,real.wing,
533.503,14.01,battus,1,real.wing,
533.849,13.22,battus,1,real.wing,
534.195,13.06,battus,1,real.wing,
534.541,13.13,battus,1,real.wing,
534.887,12.65,battus,1,real.wing,
535.233,14.03,battus,1,real.wing,
535.579,13.36,battus,1,real.wing,
535.924,12.63,battus,1,real.wing,
536.27,14.25,battus,1,real.wing,
536.616,12.57,battus,1,real.wing,
536.961,14.48,battus,1,real.wing,
537.307,12.7,battus,1,real.wing,
537.652,13.45,battus,1,real.wing,
537.998,13.22,battus,1,real.wing,
538.343,13.58,battus,1,real.wing,
538.689,13.43,battus,1,real.wing,
539.034,12.97,battus,1,real.wing,
539.379,13.28,battus,1,real.wing,
539.725,13.74,battus,1,real.wing,
540.07,13.58,battus,1,real.wing,
540.415,13.13,battus,1,real.wing,
540.76,13.02,battus,1,real.wing,
541.105,14.8,battus,1,real.wing,
541.45,13.95,battus,1,real.wing,
541.795,13.27,battus,1,real.wing,
542.14,12.98,battus,1,real.wing,
542.485,12.09,battus,1,real.wing,
542.83,12.23,battus,1,real.wing,
543.175,13.53,battus,1,real.wing,
543.519,13.65,battus,1,real.wing,
543.864,12.74,battus,1,real.wing,
544.209,13.74,battus,1,real.wing,
544.554,12.25,battus,1,real.wing,
544.898,13.67,battus,1,real.wing,
545.243,14.12,battus,1,real.wing,
545.587,13.59,battus,1,real.wing,
545.932,13.66,battus,1,real.wing,
546.276,12.41,battus,1,real.wing,
546.621,14.12,battus,1,real.wing,
546.965,11.99,battus,1,real.wing,
547.309,13.6,battus,1,real.wing,
547.653,13.09,battus,1,real.wing,
547.998,12.04,battus,1,real.wing,
548.342,13.25,battus,1,real.wing,
548.686,12.67,battus,1,real.wing,
549.03,15.36,battus,1,real.wing,
549.374,13.25,battus,1,real.wing,
549.718,13.25,battus,1,real.wing,
550.062,14.14,battus,1,real.wing,
550.406,14.38,battus,1,real.wing,
550.75,13.69,battus,1,real.wing,
551.094,13.86,battus,1,real.wing,
551.437,14.28,battus,1,real.wing,
551.781,13.88,battus,1,real.wing,
552.125,13.37,battus,1,real.wing,
552.468,13.53,battus,1,real.wing,
552.812,13.94,battus,1,real.wing,
553.156,13.6,battus,1,real.wing,
553.499,13.67,battus,1,real.wing,
553.843,12.81,battus,1,real.wing,
554.186,13.59,battus,1,real.wing,
554.529,14.43,battus,1,real.wing,
554.873,14.43,battus,1,real.wing,
555.216,13.22,battus,1,real.wing,
555.559,13.53,battus,1,real.wing,
555.902,13.74,battus,1,real.wing,
556.246,12.75,battus,1,real.wing,
556.589,13.39,battus,1,real.wing,
556.932,13.69,battus,1,real.wing,
557.275,13.1,battus,1,real.wing,
557.618,14.36,battus,1,real.wing,
557.961,14.99,battus,1,real.wing,
558.304,14.5,battus,1,real.wing,
558.646,11.55,battus,1,real.wing,
558.989,12.26,battus,1,real.wing,
559.332,14.05,battus,1,real.wing,
559.675,13.54,battus,1,real.wing,
560.017,12.82,battus,1,real.wing,
560.36,14.3,battus,1,real.wing,
560.703,13.27,battus,1,real.wing,
561.045,14.39,battus,1,real.wing,
561.388,13.85,battus,1,real.wing,
561.73,13.65,battus,1,real.wing,
562.073,13.51,battus,1,real.wing,
562.415,15.71,battus,1,real.wing,
562.757,13.86,battus,1,real.wing,
563.1,13.32,battus,1,real.wing,
563.442,12.98,battus,1,real.wing,
563.784,13.16,battus,1,real.wing,
564.126,13.55,battus,1,real.wing,
564.468,14.75,battus,1,real.wing,
564.81,13.25,battus,1,real.wing,
565.152,12.66,battus,1,real.wing,
565.494,13,battus,1,real.wing,
565.836,13,battus,1,real.wing,
566.178,13.04,battus,1,real.wing,
566.52,14.11,battus,1,real.wing,
566.862,14.12,battus,1,real.wing,
567.204,13.29,battus,1,real.wing,
567.545,13.75,battus,1,real.wing,
567.887,15.22,battus,1,real.wing,
568.229,15.01,battus,1,real.wing,
568.57,12.41,battus,1,real.wing,
568.912,14.51,battus,1,real.wing,
569.253,14.74,battus,1,real.wing,
569.595,13.93,battus,1,real.wing,
569.936,13.68,battus,1,real.wing,
570.277,13.47,battus,1,real.wing,
570.619,13.47,battus,1,real.wing,
570.96,14.79,battus,1,real.wing,
571.301,14.4,battus,1,real.wing,
571.642,14.47,battus,1,real.wing,
571.984,13.47,battus,1,real.wing,
572.325,14.62,battus,1,real.wing,
572.666,13.18,battus,1,real.wing,
573.007,13.59,battus,1,real.wing,
573.348,14.35,battus,1,real.wing,
573.689,14.22,battus,1,real.wing,
574.03,14.29,battus,1,real.wing,
574.37,14.57,battus,1,real.wing,
574.711,13.8,battus,1,real.wing,
575.052,13.79,battus,1,real.wing,
575.393,14.61,battus,1,real.wing,
575.733,15.26,battus,1,real.wing,
576.074,14.53,battus,1,real.wing,
576.414,13.76,battus,1,real.wing,
576.755,13.92,battus,1,real.wing,
577.095,13.87,battus,1,real.wing,
577.436,14.46,battus,1,real.wing,
577.776,14.14,battus,1,real.wing,
578.117,15.29,battus,1,real.wing,
578.457,15.01,battus,1,real.wing,
578.797,13.66,battus,1,real.wing,
579.137,14.53,battus,1,real.wing,
579.478,15.07,battus,1,real.wing,
579.818,14.65,battus,1,real.wing,
580.158,14.26,battus,1,real.wing,
580.498,14.75,battus,1,real.wing,
580.838,15.39,battus,1,real.wing,
581.178,15.23,battus,1,real.wing,
581.518,14.76,battus,1,real.wing,
581.858,14.19,battus,1,real.wing,
582.197,14.96,battus,1,real.wing,
582.537,15.28,battus,1,real.wing,
582.877,14.26,battus,1,real.wing,
583.217,15.33,battus,1,real.wing,
583.556,15.22,battus,1,real.wing,
583.896,14.49,battus,1,real.wing,
584.235,15.4,battus,1,real.wing,
584.575,14.87,battus,1,real.wing,
584.914,14.74,battus,1,real.wing,
585.254,15.19,battus,1,real.wing,
585.593,14.34,battus,1,real.wing,
585.933,14.9,battus,1,real.wing,
586.272,14.85,battus,1,real.wing,
586.611,14.65,battus,1,real.wing,
586.95,15.1,battus,1,real.wing,
587.289,15.47,battus,1,real.wing,
587.629,15.24,battus,1,real.wing,
587.968,15.03,battus,1,real.wing,
588.307,14.33,battus,1,real.wing,
588.646,15.4,battus,1,real.wing,
588.985,15.25,battus,1,real.wing,
589.323,15.25,battus,1,real.wing,
589.662,14.74,battus,1,real.wing,
590.001,15.39,battus,1,real.wing,
590.34,16.02,battus,1,real.wing,
590.679,15.28,battus,1,real.wing,
591.017,14.44,battus,1,real.wing,
591.356,15.5,battus,1,real.wing,
591.695,15,battus,1,real.wing,
592.033,14.97,battus,1,real.wing,
592.372,15.55,battus,1,real.wing,
592.71,15.31,battus,1,real.wing,
593.048,15.17,battus,1,real.wing,
593.387,14.59,battus,1,real.wing,
593.725,15.53,battus,1,real.wing,
594.063,15.12,battus,1,real.wing,
594.402,15.28,battus,1,real.wing,
594.74,15.27,battus,1,real.wing,
595.078,15.33,battus,1,real.wing,
595.416,16.26,battus,1,real.wing,
595.754,14.03,battus,1,real.wing,
596.092,15.34,battus,1,real.wing,
596.43,14.87,battus,1,real.wing,
596.768,15.36,battus,1,real.wing,
597.106,14.32,battus,1,real.wing,
597.444,14.88,battus,1,real.wing,
597.781,14.91,battus,1,real.wing,
598.119,14.95,battus,1,real.wing,
598.457,15.37,battus,1,real.wing,
598.795,14.35,battus,1,real.wing,
599.132,14.42,battus,1,real.wing,
599.47,14.76,battus,1,real.wing,
599.807,14.96,battus,1,real.wing,
600.145,14.81,battus,1,real.wing,
600.482,14.79,battus,1,real.wing,
600.82,15.3,battus,1,real.wing,
601.157,15.07,battus,1,real.wing,
601.494,14.63,battus,1,real.wing,
601.831,15.28,battus,1,real.wing,
602.169,14.97,battus,1,real.wing,
602.506,15.27,battus,1,real.wing,
602.843,15.53,battus,1,real.wing,
603.18,16.25,battus,1,real.wing,
603.517,14.95,battus,1,real.wing,
603.854,14.93,battus,1,real.wing,
604.191,15.41,battus,1,real.wing,
604.528,15.91,battus,1,real.wing,
604.865,16.73,battus,1,real.wing,
605.202,15.56,battus,1,real.wing,
605.538,15.91,battus,1,real.wing,
605.875,14.93,battus,1,real.wing,
606.212,15.91,battus,1,real.wing,
606.548,16.4,battus,1,real.wing,
606.885,15.38,battus,1,real.wing,
607.222,15.53,battus,1,real.wing,
607.558,15.47,battus,1,real.wing,
607.895,15.66,battus,1,real.wing,
608.231,15.9,battus,1,real.wing,
608.567,16.68,battus,1,real.wing,
608.904,15.68,battus,1,real.wing,
609.24,15.56,battus,1,real.wing,
609.576,16.22,battus,1,real.wing,
609.912,15.51,battus,1,real.wing,
610.248,15.79,battus,1,real.wing,
610.585,15.21,battus,1,real.wing,
610.921,15.4,battus,1,real.wing,
611.257,15.96,battus,1,real.wing,
611.593,16.07,battus,1,real.wing,
611.929,15.6,battus,1,real.wing,
612.264,16.29,battus,1,real.wing,
612.6,15.42,battus,1,real.wing,
612.936,15.97,battus,1,real.wing,
613.272,15.82,battus,1,real.wing,
613.608,15.26,battus,1,real.wing,
613.943,15.88,battus,1,real.wing,
614.279,14.92,battus,1,real.wing,
614.614,17.93,battus,1,real.wing,
614.95,15.26,battus,1,real.wing,
615.285,15.52,battus,1,real.wing,
615.621,15.93,battus,1,real.wing,
615.956,16.24,battus,1,real.wing,
616.292,15.9,battus,1,real.wing,
616.627,15.69,battus,1,real.wing,
616.962,16.53,battus,1,real.wing,
617.297,16.44,battus,1,real.wing,
617.632,15.71,battus,1,real.wing,
617.968,15.95,battus,1,real.wing,
618.303,15.4,battus,1,real.wing,
618.638,15.28,battus,1,real.wing,
618.973,16.09,battus,1,real.wing,
619.308,16.02,battus,1,real.wing,
619.643,15.96,battus,1,real.wing,
619.977,16.11,battus,1,real.wing,
620.312,15.92,battus,1,real.wing,
620.647,15.44,battus,1,real.wing,
620.982,16.38,battus,1,real.wing,
621.316,17.21,battus,1,real.wing,
621.651,15.46,battus,1,real.wing,
621.986,15.63,battus,1,real.wing,
622.32,16.46,battus,1,real.wing,
622.655,16.09,battus,1,real.wing,
622.989,16.43,battus,1,real.wing,
623.324,15.89,battus,1,real.wing,
623.658,14.2,battus,1,real.wing,
623.992,16.52,battus,1,real.wing,
624.326,16.68,battus,1,real.wing,
624.661,16.56,battus,1,real.wing,
624.995,16.68,battus,1,real.wing,
625.329,15.14,battus,1,real.wing,
625.663,16.75,battus,1,real.wing,
625.997,17.13,battus,1,real.wing,
626.331,15.63,battus,1,real.wing,
626.665,16.87,battus,1,real.wing,
626.999,16.16,battus,1,real.wing,
627.333,18.18,battus,1,real.wing,
627.667,16.33,battus,1,real.wing,
628.001,16.14,battus,1,real.wing,
628.334,16.32,battus,1,real.wing,
628.668,16.86,battus,1,real.wing,
629.002,15.88,battus,1,real.wing,
629.335,16.49,battus,1,real.wing,
629.669,15.23,battus,1,real.wing,
630.002,15.18,battus,1,real.wing,
630.336,15.93,battus,1,real.wing,
630.669,16.36,battus,1,real.wing,
631.003,16.16,battus,1,real.wing,
631.336,16.5,battus,1,real.wing,
631.669,15.62,battus,1,real.wing,
632.003,15.49,battus,1,real.wing,
632.336,17.98,battus,1,real.wing,
632.669,15.19,battus,1,real.wing,
633.002,16.9,battus,1,real.wing,
633.335,16.39,battus,1,real.wing,
633.668,16.77,battus,1,real.wing,
634.001,16.74,battus,1,real.wing,
634.334,16.52,battus,1,real.wing,
634.667,15.4,battus,1,real.wing,
635,16.8,battus,1,real.wing,
635.333,16.77,battus,1,real.wing,
635.665,15.56,battus,1,real.wing,
635.998,16.25,battus,1,real.wing,
636.331,16.78,battus,1,real.wing,
636.663,17.13,battus,1,real.wing,
636.996,16.24,battus,1,real.wing,
637.328,16.02,battus,1,real.wing,
637.661,16.3,battus,1,real.wing,
637.993,17.58,battus,1,real.wing,
638.326,16.18,battus,1,real.wing,
638.658,16.44,battus,1,real.wing,
638.99,15.64,battus,1,real.wing,
639.323,17.38,battus,1,real.wing,
639.655,16.32,battus,1,real.wing,
639.987,16.78,battus,1,real.wing,
640.319,18.02,battus,1,real.wing,
640.651,16.57,battus,1,real.wing,
640.983,15.82,battus,1,real.wing,
641.315,15.98,battus,1,real.wing,
641.647,17.43,battus,1,real.wing,
641.979,16.93,battus,1,real.wing,
642.311,17.47,battus,1,real.wing,
642.643,14.62,battus,1,real.wing,
642.975,18.32,battus,1,real.wing,
643.306,17.66,battus,1,real.wing,
643.638,17.09,battus,1,real.wing,
643.97,16.36,battus,1,real.wing,
644.301,15.44,battus,1,real.wing,
644.633,16.93,battus,1,real.wing,
